TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIDC;36.293.650/0001-10;VIA CAPITAL MATRAMERUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓR;2025-08-31;986375;Valores a receber;;;4978;;2025-11-29
CLASSES - FIDC;36.420.767/0001-17;U.NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-08-31;982325;Cotas de Fundos;0;0;5175979;;2025-11-29
CLASSES - FIDC;36.420.767/0001-17;U.NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-08-31;982325;Valores a pagar;;;26763;;2025-11-29
CLASSES - FIDC;36.420.767/0001-17;U.NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-08-31;982325;Valores a receber;;;5278;;2025-11-29
CLASSES - FIDC;37.121.165/0001-21;COOPERA FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982113;Cotas de Fundos;0;0;56497674;;2025-11-29
CLASSES - FIDC;37.121.165/0001-21;COOPERA FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982113;Valores a pagar;;;26453;;2025-11-29
CLASSES - FIDC;37.121.165/0001-21;COOPERA FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982113;Valores a receber;;;8919;;2025-11-29
CLASSES - FIDC;37.406.818/0001-19;ARTESANAL REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;993431;Cotas de Fundos;;;112182734;;2025-11-29
CLASSES - FIDC;37.406.818/0001-19;ARTESANAL REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;993431;Disponibilidades;;;1501;;2025-11-29
CLASSES - FIDC;37.406.818/0001-19;ARTESANAL REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;993431;Valores a pagar;;;197631;;2025-11-29
CLASSES - FIDC;37.406.818/0001-19;ARTESANAL REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;993431;Valores a receber;;;11701;;2025-11-29
CLASSES - FIDC;39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984064;Cotas de Fundos;;;136113187;;2025-11-29
CLASSES - FIDC;39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984064;Disponibilidades;;;203;;2025-11-29
CLASSES - FIDC;39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984064;Valores a pagar;;;122001;;2025-11-29
CLASSES - FIDC;39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984064;Valores a receber;;;14012;;2025-11-29
CLASSES - FIDC;39.469.191/0001-70;EVEREST K2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;990782;Cotas de Fundos;0;0;5587161;;2025-11-29
CLASSES - FIDC;39.469.191/0001-70;EVEREST K2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;990782;Valores a pagar;;;13474;;2025-11-29
CLASSES - FIDC;39.469.191/0001-70;EVEREST K2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;990782;Valores a receber;;;3337;;2025-11-29
CLASSES - FIDC;39.806.180/0001-39;BM INFRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO;2025-08-31;982980;Cotas de Fundos;0;0;202847755;;2025-11-29
CLASSES - FIDC;39.806.180/0001-39;BM INFRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO;2025-08-31;982980;Valores a pagar;;;20645;;2025-11-29
CLASSES - FIDC;39.806.180/0001-39;BM INFRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO;2025-08-31;982980;Valores a receber;;;1240877;;2025-11-29
CLASSES - FIDC;40.902.151/0001-50;JP CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982736;Cotas de Fundos;0;0;40297548;;2025-11-29
CLASSES - FIDC;40.902.151/0001-50;JP CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982736;Valores a pagar;;;16981;;2025-11-29
CLASSES - FIDC;40.902.151/0001-50;JP CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982736;Valores a receber;;;10281;;2025-11-29
CLASSES - FIDC;40.989.019/0001-27;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GRAMADO;2025-08-31;981177;Cotas de Fundos;0;0;97329238;;2025-11-29
CLASSES - FIDC;40.989.019/0001-27;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GRAMADO;2025-08-31;981177;Valores a pagar;;;25824;;2025-11-29
CLASSES - FIDC;40.989.019/0001-27;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GRAMADO;2025-08-31;981177;Valores a receber;;;16206;;2025-11-29
CLASSES - FIDC;41.163.552/0001-06;BRAVE RAGNAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982239;Cotas de Fundos;0;0;6316386;;2025-11-29
CLASSES - FIDC;41.163.552/0001-06;BRAVE RAGNAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982239;Valores a pagar;;;24001;;2025-11-29
CLASSES - FIDC;41.163.552/0001-06;BRAVE RAGNAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982239;Valores a receber;;;3281;;2025-11-29
CLASSES - FIDC;41.251.476/0001-82;RDP FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD;2025-08-31;981663;Cotas de Fundos;0;0;66113163;;2025-11-29
CLASSES - FIDC;41.251.476/0001-82;RDP FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD;2025-08-31;981663;Valores a pagar;;;120;;2025-11-29
CLASSES - FIDC;41.251.476/0001-82;RDP FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD;2025-08-31;981663;Valores a receber;;;26523;;2025-11-29
CLASSES - FIDC;41.351.648/0001-90;ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981252;Cotas de Fundos;0;0;37114563;;2025-11-29
CLASSES - FIDC;41.351.648/0001-90;ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981252;Valores a pagar;;;4222;;2025-11-29
CLASSES - FIDC;41.351.648/0001-90;ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981252;Valores a receber;;;10955;;2025-11-29
CLASSES - FIDC;41.395.100/0001-41;BARU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982354;Cotas de Fundos;0;0;21810804;;2025-11-29
CLASSES - FIDC;41.395.100/0001-41;BARU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982354;Valores a pagar;;;9528;;2025-11-29
CLASSES - FIDC;41.395.100/0001-41;BARU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982354;Valores a receber;;;4953;;2025-11-29
CLASSES - FIDC;41.992.676/0001-96;STARS BANK FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;983469;Cotas de Fundos;0;0;311064289;;2025-11-29
CLASSES - FIDC;41.992.676/0001-96;STARS BANK FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;983469;Valores a pagar;;;17667;;2025-11-29
CLASSES - FIDC;41.992.676/0001-96;STARS BANK FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;983469;Valores a receber;;;25405;;2025-11-29
CLASSES - FIDC;42.067.232/0001-07;JPI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982069;Cotas de Fundos;0;0;41195395;;2025-11-29
CLASSES - FIDC;42.067.232/0001-07;JPI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982069;Valores a pagar;;;20734;;2025-11-29
CLASSES - FIDC;42.067.232/0001-07;JPI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982069;Valores a receber;;;6480;;2025-11-29
CLASSES - FIDC;42.196.288/0001-61;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXODUS INSTITUCIONA;2025-08-31;990838;Cotas de Fundos;0;0;394961930;;2025-11-29
CLASSES - FIDC;42.196.288/0001-61;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXODUS INSTITUCIONA;2025-08-31;990838;Valores a pagar;;;386828;;2025-11-29
CLASSES - FIDC;42.196.288/0001-61;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXODUS INSTITUCIONA;2025-08-31;990838;Valores a receber;;;73240;;2025-11-29
CLASSES - FIDC;42.827.518/0001-43;VERDE AM CRÉDITO ESTRUTURADO FIDC - CIC EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-08-31;986889;Cotas de Fundos;0;0;874996077;;2025-11-29
CLASSES - FIDC;43.551.156/0001-73;ORRAM CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981349;Cotas de Fundos;0;0;651768238;;2025-11-29
CLASSES - FIDC;43.551.156/0001-73;ORRAM CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981349;Títulos Públicos;0;0;114212;;2025-11-29
CLASSES - FIDC;43.551.156/0001-73;ORRAM CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981349;Valores a pagar;;;273617;;2025-11-29
CLASSES - FIDC;43.551.156/0001-73;ORRAM CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981349;Valores a receber;;;27850;;2025-11-29
CLASSES - FIDC;43.551.206/0001-12;ORRAM 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981358;Cotas de Fundos;0;0;181060908;;2025-11-29
CLASSES - FIDC;43.551.206/0001-12;ORRAM 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981358;Títulos Públicos;0;0;86175;;2025-11-29
CLASSES - FIDC;43.551.206/0001-12;ORRAM 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981358;Valores a pagar;;;171598;;2025-11-29
CLASSES - FIDC;43.551.206/0001-12;ORRAM 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981358;Valores a receber;;;14104;;2025-11-29
CLASSES - FIDC;43.871.874/0001-27;CARMEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;992612;Cotas de Fundos;9921171;5847011;62331229;;2025-11-29
CLASSES - FIDC;43.871.874/0001-27;CARMEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;992612;Disponibilidades;;;33169;;2025-11-29
CLASSES - FIDC;43.871.874/0001-27;CARMEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;992612;Valores a pagar;;;245298;;2025-11-29
CLASSES - FIDC;43.871.874/0001-27;CARMEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;992612;Valores a receber;;;8170;;2025-11-29
CLASSES - FIDC;44.002.502/0001-27;KP GUARDIAN FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-08-31;983295;Cotas de Fundos;0;0;12061709;;2025-11-29
CLASSES - FIDC;44.002.502/0001-27;KP GUARDIAN FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-08-31;983295;Valores a pagar;;;13616;;2025-11-29
CLASSES - FIDC;44.002.502/0001-27;KP GUARDIAN FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-08-31;983295;Valores a receber;;;4918;;2025-11-29
CLASSES - FIDC;44.571.204/0001-58;SABIA CREDIT FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982115;Cotas de Fundos;0;0;50964456;;2025-11-29
CLASSES - FIDC;44.571.204/0001-58;SABIA CREDIT FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982115;Valores a pagar;;;76540;;2025-11-29
CLASSES - FIDC;44.571.204/0001-58;SABIA CREDIT FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982115;Valores a receber;;;8660;;2025-11-29
CLASSES - FIDC;44.705.452/0001-44;SEVEN CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982231;Cotas de Fundos;0;0;39131670;;2025-11-29
CLASSES - FIDC;44.705.452/0001-44;SEVEN CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982231;Títulos Públicos;0;0;11959;;2025-11-29
CLASSES - FIDC;44.705.452/0001-44;SEVEN CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982231;Valores a pagar;;;13339;;2025-11-29
CLASSES - FIDC;44.705.452/0001-44;SEVEN CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982231;Valores a receber;;;6582;;2025-11-29
CLASSES - FIDC;44.705.662/0001-32;OPERA I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982260;Cotas de Fundos;0;0;17990251;;2025-11-29
CLASSES - FIDC;44.705.662/0001-32;OPERA I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982260;Títulos Públicos;0;0;11959;;2025-11-29
CLASSES - FIDC;44.705.662/0001-32;OPERA I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982260;Valores a pagar;;;12426;;2025-11-29
CLASSES - FIDC;44.705.662/0001-32;OPERA I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982260;Valores a receber;;;6107;;2025-11-29
CLASSES - FIDC;45.025.014/0001-06;OC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982174;Cotas de Fundos;0;0;17674043;;2025-11-29
CLASSES - FIDC;45.025.014/0001-06;OC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982174;Valores a pagar;;;11014;;2025-11-29
CLASSES - FIDC;45.025.014/0001-06;OC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982174;Valores a receber;;;4910;;2025-11-29
CLASSES - FIDC;45.026.487/0001-10;EVEREST 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984054;Cotas de Fundos;;;29309114;;2025-11-29
CLASSES - FIDC;45.026.487/0001-10;EVEREST 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984054;Disponibilidades;;;43;;2025-11-29
CLASSES - FIDC;45.026.487/0001-10;EVEREST 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984054;Valores a pagar;;;1673606;;2025-11-29
CLASSES - FIDC;45.026.487/0001-10;EVEREST 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;984054;Valores a receber;;;6547;;2025-11-29
CLASSES - FIDC;45.756.256/0001-61;OP QI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981280;Cotas de Fundos;0;0;82527140;;2025-11-29
CLASSES - FIDC;45.756.256/0001-61;OP QI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981280;Valores a pagar;;;41411;;2025-11-29
CLASSES - FIDC;45.756.256/0001-61;OP QI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981280;Valores a receber;;;14034;;2025-11-29
CLASSES - FIDC;45.777.614/0001-12;MR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982929;Cotas de Fundos;0;0;40386979;;2025-11-29
CLASSES - FIDC;45.777.614/0001-12;MR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982929;Valores a pagar;;;13987;;2025-11-29
CLASSES - FIDC;45.777.614/0001-12;MR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982929;Valores a receber;;;63286;;2025-11-29
CLASSES - FIDC;46.339.885/0001-59;V8 GTO CIC DE CLASSES DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-08-31;986902;Cotas de Fundos;7897000;13810200;72560394;;2025-11-29
CLASSES - FIDC;46.339.885/0001-59;V8 GTO CIC DE CLASSES DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-08-31;986902;Disponibilidades;;;716;;2025-11-29
CLASSES - FIDC;46.339.885/0001-59;V8 GTO CIC DE CLASSES DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-08-31;986902;Valores a pagar;;;429446;;2025-11-29
CLASSES - FIDC;46.339.885/0001-59;V8 GTO CIC DE CLASSES DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-08-31;986902;Valores a receber;;;6475;;2025-11-29
CLASSES - FIDC;46.390.299/0001-39;PAGOL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982907;Cotas de Fundos;0;0;328152005;;2025-11-29
CLASSES - FIDC;46.390.299/0001-39;PAGOL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982907;Valores a pagar;;;16011;;2025-11-29
CLASSES - FIDC;46.390.299/0001-39;PAGOL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982907;Valores a receber;;;21001;;2025-11-29
CLASSES - FIDC;46.390.338/0001-06;VTR OP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABI;2025-08-31;981216;Cotas de Fundos;0;0;26626011;;2025-11-29
CLASSES - FIDC;46.390.338/0001-06;VTR OP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABI;2025-08-31;981216;Valores a pagar;;;3755;;2025-11-29
CLASSES - FIDC;46.390.338/0001-06;VTR OP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABI;2025-08-31;981216;Valores a receber;;;4953;;2025-11-29
CLASSES - FIDC;46.801.085/0001-08;CARAJÁS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-08-31;982351;Cotas de Fundos;0;0;10761156;;2025-11-29
CLASSES - FIDC;46.801.085/0001-08;CARAJÁS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-08-31;982351;Valores a pagar;;;11389;;2025-11-29
CLASSES - FIDC;46.801.085/0001-08;CARAJÁS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-08-31;982351;Valores a receber;;;28315;;2025-11-29
CLASSES - FIDC;47.167.977/0001-61;FMD FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981712;Cotas de Fundos;0;0;32406065;;2025-11-29
CLASSES - FIDC;47.167.977/0001-61;FMD FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981712;Valores a pagar;;;6269;;2025-11-29
CLASSES - FIDC;47.167.977/0001-61;FMD FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;981712;Valores a receber;;;13528;;2025-11-29
CLASSES - FIDC;47.168.002/0001-58;MOBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982170;Cotas de Fundos;0;0;13826479;;2025-11-29
CLASSES - FIDC;47.168.002/0001-58;MOBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982170;Valores a pagar;;;11956;;2025-11-29
CLASSES - FIDC;47.168.002/0001-58;MOBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982170;Valores a receber;;;6985;;2025-11-29
CLASSES - FIDC;47.715.992/0001-05;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SRM 360;2025-08-31;990839;Cotas de Fundos;0;0;7207507;;2025-11-29
CLASSES - FIDC;47.715.992/0001-05;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SRM 360;2025-08-31;990839;Valores a pagar;;;9646;;2025-11-29
CLASSES - FIDC;47.715.992/0001-05;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SRM 360;2025-08-31;990839;Valores a receber;;;3234;;2025-11-29
CLASSES - FIDC;47.859.989/0001-57;MATCHPOINT  FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982273;Cotas de Fundos;0;0;34683795;;2025-11-29
CLASSES - FIDC;47.859.989/0001-57;MATCHPOINT  FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982273;Valores a pagar;;;8517;;2025-11-29
CLASSES - FIDC;47.859.989/0001-57;MATCHPOINT  FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-08-31;982273;Valores a receber;;;6546;;2025-11-29
CLASSES - FIDC;48.360.157/0001-54;XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-08-31;990187;Cotas de Fundos;;;22045365;;2025-11-29
CLASSES - FIDC;48.360.157/0001-54;XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-08-31;990187;Valores a pagar;;;10431;;2025-11-29
CLASSES - FIDC;48.360.157/0001-54;XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-08-31;990187;Valores a receber;;;300;;2025-11-29
