TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009414;Mercado Futuro - Posições compradas;;;-85;;2025-12-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009414;Operações Compromissadas;;;40160;;2025-12-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009414;Valores a pagar;;;8863;;2025-12-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009414;Valores a receber;;;98336;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Ações;353505;10759466;15689167;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Brazilian Depository Receipt - BDR;;;1528124;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Certificado ou recibo de depósito de valores mobiliários;;;1311982;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Disponibilidades;;;10113;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Mercado Futuro - Posições compradas;;;-57;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Operações Compromissadas;;;68273;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Valores a pagar;;;8218;;2025-12-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009413;Valores a receber;;;54081;;2025-12-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1008969;Ações;0;0;3945401;;2025-12-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1008969;Disponibilidades;;;22793;;2025-12-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1008969;Valores a pagar;;;21548;;2025-12-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1008969;Valores a receber;;;0;;2025-12-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009399;Cotas de Fundos;;;338372;;2025-12-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009399;Disponibilidades;;;3000;;2025-12-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009399;Mercado Futuro - Posições compradas;;;1664;;2025-12-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009399;Títulos Públicos;0;0;4522816;;2025-12-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009399;Valores a pagar;;;2245;;2025-12-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-09-30;1009399;Valores a receber;;;0;;2025-12-29
CLASSES FIIM;62.211.601/0001-09;BUENA VISTA NEOS GOLD HIGH INCOME INDEX FUNDO DE ÍNDICE DE RESPONSABILIDADE LIMITADA;2025-09-30;1013009;Investimento no Exterior;0;0;9342149;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Brazilian Depository Receipt - BDR;;;145368;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Cotas de Fundos;;;223809;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Disponibilidades;;;3000;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Investimento no Exterior;;;6855959;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Mercado Futuro - Posições vendidas;;;-8315;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Títulos Públicos;139353;3087600;2820384;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Valores a pagar;;;125098;;2025-12-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-09-30;1013069;Valores a receber;;;139353;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Brazilian Depository Receipt - BDR;;;54758;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Cotas de Fundos;;;131785;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Disponibilidades;;;3000;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Investimento no Exterior;;;2946726;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Mercado Futuro - Posições vendidas;;;-3555;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Títulos Públicos;0;6866967;6894272;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Valores a pagar;;;730;;2025-12-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-09-30;1013054;Valores a receber;;;0;;2025-12-29
