cnpj_fundo,grupo_economico,data_competencia,codigo_ativo,ticker,descricao_ativo,tipo_ativo,qtd_vendida,valor_venda,qtd_comprada,valor_compra,qtd_posicao_final,valor_mercado,valor_custo,emissor_ligado,rentabilidade,tipo_movimentacao
00.888.897/0001-31,BTG PACTUAL,2025-10-31,VLME11,VLME11,DEB,Debênture simples,0.0,0.0,0.0,0.0,2670.0,2126320.46,0.0,N,212632046.0,NEUTRO
00.888.897/0001-31,BTG PACTUAL,2025-10-31,VLME12,VLME12,DEB,Debênture simples,0.0,0.0,0.0,0.0,104.0,92332.3,0.0,N,9233230.0,NEUTRO
00.888.897/0001-31,BTG PACTUAL,2025-10-31,VVEO16,VVEO16,DEB,Debênture simples,0.0,0.0,0.0,0.0,765.0,454618.25,0.0,N,45461825.0,NEUTRO
00.888.897/0001-31,BTG PACTUAL,2025-10-31,ONCO3,ONCO3,ONCOCLINICAS ON      NM,Ação ordinária,0.0,0.0,0.0,0.0,381697.0,828282.49,0.0,N,82828249.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ENMTA8,NMTA8,DEB,Debênture simples,0.0,0.0,0.0,0.0,10000.0,10116414.01,0.0,N,1011641401.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,RDORC7,DORC7,DEB,Debênture simples,0.0,0.0,0.0,0.0,8558.0,9073581.46,0.0,N,907358146.0000001,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,AEGPA3,EGPA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,3236.0,3320177.63,0.0,N,332017763.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ELET24,ELET24,DEB,Debênture simples,0.0,0.0,0.0,0.0,4830.0,4990711.37,0.0,N,499071137.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,EQTL17,EQTL17,DEB,Debênture simples,0.0,0.0,0.0,0.0,2799.0,2858974.97,0.0,N,285897497.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,TIET19,TIET19,DEB,Debênture simples,0.0,0.0,0.0,0.0,8664.0,8871959.92,0.0,N,887195992.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CEED14,CEED14,DEB,Debênture simples,0.0,0.0,0.0,0.0,10508.0,11369007.84,0.0,N,1136900784.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,EQPA17,EQPA17,DEB,Debênture simples,0.0,0.0,0.0,0.0,7942.0,8310769.27,0.0,N,831076927.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ERDVA6,RDVA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,1806.0,1888867.93,0.0,N,188886793.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CEED11,CEED11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1239.0,321723.95,0.0,N,32172395.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,RENTC4,ENTC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,6200.0,6754578.05,0.0,N,675457805.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,APPSB2,PPSB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,4127.0,3199514.48,0.0,N,319951448.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CEEBB2,EEBB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,290.0,1459485.41,0.0,N,145948541.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CMGD19,CMGD19,DEB,Debênture simples,0.0,0.0,0.0,0.0,11690.0,6324101.63,0.0,N,632410163.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,COCE19,COCE19,DEB,Debênture simples,0.0,0.0,0.0,0.0,2817.0,2961622.2,0.0,N,296162220.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ELPLA6,LPLA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,6034.0,6233322.02,0.0,N,623332202.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ELPLB8,LPLB8,DEB,Debênture simples,0.0,0.0,0.0,0.0,10645.0,11473539.44,0.0,N,1147353944.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,LORTB1,ORTB1,DEB,Debênture simples,0.0,0.0,0.0,0.0,3107.0,3278011.46,0.0,N,327801146.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,SAELA4,AELA4,DEB,Debênture simples,0.0,0.0,0.0,0.0,575.0,591440.19,0.0,N,59144018.99999999,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,TAEE16,TAEE16,DEB,Debênture simples,0.0,0.0,0.0,0.0,2659.0,2864726.05,0.0,N,286472605.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CSRNA0,SRNA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,5887.0,6223183.27,0.0,N,622318327.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ENMTB0,NMTB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,643.0,662002.23,0.0,N,66200223.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CMGDA2,MGDA2,DEB,Debênture simples,0.0,0.0,0.0,0.0,3333.0,3420607.18,0.0,N,342060718.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ANHBA4,NHBA4,DEB,Debênture simples,0.0,0.0,0.0,0.0,4783.0,5133402.9,0.0,N,513340290.00000006,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,CEED16,CEED16,DEB,Debênture simples,0.0,0.0,0.0,0.0,3282.0,3444547.35,0.0,N,344454735.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ELET13,ELET13,DEB,Debênture simples,0.0,0.0,0.0,0.0,1540.0,1561655.95,0.0,N,156165595.0,NEUTRO
00.977.449/0001-04,BNP PARIBAS,2025-10-31,ARTRA1,RTRA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,11663.0,7979311.67,0.0,N,797931167.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,BSA318,,DEB,Debênture simples,0.0,0.0,0.0,0.0,4900.0,5244978.67,0.0,N,524497867.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,BSA3A0,,DEB,Debênture simples,0.0,0.0,0.0,0.0,24946.0,25324964.88,0.0,N,2532496488.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,BSA319,,DEB,Debênture simples,0.0,0.0,0.0,0.0,2200.0,2302283.34,0.0,N,230228334.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,MOTVA8,OTVA8,DEB,Debênture simples,0.0,0.0,0.0,0.0,5800.0,6175124.01,0.0,N,617512401.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,MOTVA9,OTVA9,DEB,Debênture simples,5500.0,5462303.51,58500.0,58032767.05,53000.0,52698716.83,0.0,N,5269871683.0,COMPRA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CGOSA1,GOSA1,DEB,Debênture simples,0.0,0.0,23500.0,23461220.23,23500.0,23474760.03,0.0,N,2347476003.0,COMPRA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CMGDA3,MGDA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,2000.0,2020338.94,0.0,N,202033894.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CEPEA3,EPEA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,21850.0,23621462.54,0.0,N,2362146254.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CPLD27,CPLD27,DEB,Debênture simples,0.0,0.0,0.0,0.0,18180.0,19632944.48,0.0,N,1963294448.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,PALFA6,ALFA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,7080.0,7306245.74,0.0,N,730624574.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,SBSPB7,BSPB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,9861.0,5245315.3,0.0,N,524531530.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,SBSPE8,BSPE8,DEB,Debênture simples,0.0,0.0,0.0,0.0,13350.0,7027818.47,0.0,N,702781847.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,SBSPG0,BSPG0,DEB,Debênture simples,0.0,0.0,0.0,0.0,963.0,493733.33,0.0,N,49373333.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,SBSPH0,BSPH0,DEB,Debênture simples,0.0,0.0,0.0,0.0,471.0,487710.65,0.0,N,48771065.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CSMGA5,SMGA5,DEB,Debênture simples,0.0,0.0,0.0,0.0,1868.0,146786.08,0.0,N,14678607.999999998,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CIEL17,CIEL17,DEB,Debênture simples,0.0,0.0,0.0,0.0,5000.0,5300943.6,0.0,N,530094359.99999994,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CIEL19,CIEL19,DEB,Debênture simples,0.0,0.0,43500.0,43500000.0,43500.0,43598700.45,0.0,N,4359870045.0,COMPRA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CIEL18,CIEL18,DEB,Debênture simples,0.0,0.0,0.0,0.0,8900.0,9539685.69,0.0,N,953968569.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,ECOV17,ECOV17,DEB,Debênture simples,0.0,0.0,0.0,0.0,1500.0,1568347.49,0.0,N,156834749.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,ANHBA6,NHBA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,660.0,681825.25,0.0,N,68182525.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CPLDA0,PLDA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,28000.0,29216260.5,0.0,N,2921626050.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CSANA1,SANA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,3000.0,3090951.11,0.0,N,309095111.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CSAN14,CSAN14,DEB,Debênture simples,0.0,0.0,0.0,0.0,1721.0,1853032.84,0.0,N,185303284.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,CSAN18,CSAN18,DEB,Debênture simples,0.0,0.0,0.0,0.0,5000.0,5248594.91,0.0,N,524859491.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,DASAA5,ASAA5,DEB,Debênture simples,0.0,0.0,0.0,0.0,16075.0,15774027.78,0.0,N,1577402778.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,EBENA7,BENA7,DEB,Debênture simples,0.0,0.0,0.0,0.0,3200.0,3376734.74,0.0,N,337673474.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,ENMTC3,NMTC3,DEB,Debênture simples,0.0,0.0,0.0,0.0,6900.0,7013677.53,0.0,N,701367753.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,ENGIC3,NGIC3,DEB,Debênture simples,0.0,0.0,0.0,0.0,1332.0,1373031.69,0.0,N,137303169.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,ENGIC4,NGIC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,767.0,782360.08,0.0,N,78236008.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,FLRYA0,LRYA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1003598.51,0.0,N,100359851.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,FLRY29,FLRY29,DEB,Debênture simples,0.0,0.0,0.0,0.0,5800.0,6212770.28,0.0,N,621277028.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,FLRYB0,LRYB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1003211.47,0.0,N,100321147.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,GGBRA8,GBRA8,DEB,Debênture simples,0.0,0.0,0.0,0.0,4200.0,4451774.16,0.0,N,445177416.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,RENTC8,ENTC8,DEB,Debênture simples,0.0,0.0,0.0,0.0,9800.0,10257758.3,0.0,N,1025775830.0000001,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,RENTE4,ENTE4,DEB,Debênture simples,0.0,0.0,0.0,0.0,7000.0,7332220.5,0.0,N,733222050.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,NATUA3,ATUA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,5100.0,5429299.39,0.0,N,542929939.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,NTSD16,NTSD16,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1045163.46,0.0,N,104516346.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,NTSD25,NTSD25,DEB,Debênture simples,0.0,0.0,0.0,0.0,10369.0,10749706.15,0.0,N,1074970615.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,NTSD26,NTSD26,DEB,Debênture simples,0.0,0.0,0.0,0.0,3783.0,3968786.26,0.0,N,396878626.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,OIBRA2,IBRA2,DEB,Debênture simples,0.0,0.0,0.0,0.0,30586.0,0.0,0.0,N,0.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,RADL19,RADL19,DEB,Debênture simples,0.0,0.0,0.0,0.0,3500.0,3507858.55,0.0,N,350785855.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,RDORC4,DORC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,17000.0,17372932.97,0.0,N,1737293297.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,RDORC7,DORC7,DEB,Debênture simples,0.0,0.0,0.0,0.0,3682.0,3903824.07,0.0,N,390382407.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,RDORG6,DORG6,DEB,Debênture simples,0.0,0.0,0.0,0.0,10266.0,10472375.39,0.0,N,1047237539.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,ASAIA1,SAIA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,16400.0,16478068.69,0.0,N,1647806869.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,SMFTA3,MFTA3,DEB,Debênture simples,0.0,0.0,16000.0,15989037.93,16000.0,15998232.57,0.0,N,1599823257.0,COMPRA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,SUZBA1,UZBA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,4500.0,4837759.51,0.0,N,483775951.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,TLPP27,TLPP27,DEB,Debênture simples,0.0,0.0,0.0,0.0,6480.0,6862279.7,0.0,N,686227970.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,TBSP12,TBSP12,DEB,Debênture simples,0.0,0.0,0.0,0.0,15672.0,15780797.24,0.0,N,1578079724.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,TBSP22,TBSP22,DEB,Debênture simples,0.0,0.0,0.0,0.0,9159.0,9253912.81,0.0,N,925391281.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,TFLEC0,FLEC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,24650.0,25025589.97,0.0,N,2502558997.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,TAEEC1,AEEC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,13000.0,9144926.68,0.0,N,914492668.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,TUPY25,TUPY25,DEB,Debênture simples,0.0,0.0,0.0,0.0,4800.0,4964862.62,0.0,N,496486262.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,USIMA0,SIMA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,6600.0,6676140.64,0.0,N,667614064.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,VAMO13,VAMO13,DEB,Debênture simples,0.0,0.0,0.0,0.0,12883.0,13567485.84,0.0,N,1356748584.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,VBBR15,VBBR15,DEB,Debênture simples,0.0,0.0,0.0,0.0,7500.0,7704463.77,0.0,N,770446377.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,VBBR18,VBBR18,DEB,Debênture simples,0.0,0.0,0.0,0.0,2949.0,3106703.98,0.0,N,310670398.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,VEBMA7,EBMA7,DEB,Debênture simples,0.0,0.0,0.0,0.0,7200.0,7366864.93,0.0,N,736686493.0,NEUTRO
01.165.780/0001-92,CAIXA MASTER,2025-10-31,DI1FUTF28,FUTF28,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,492.0,37576343.98,587.0,44672172.42,3068.0,504532.6,0.0,,50453260.0,COMPRA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,DI1FUTF27,FUTF27,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,523.0,44720889.15,223.0,19103839.12,1080.0,-68493.6,0.0,,-6849360.000000001,VENDA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,DI1FUTF29,FUTF29,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,82.0,5540895.24,132.0,8919760.65,1416.0,-331078.0,0.0,,-33107800.0,COMPRA
01.165.780/0001-92,CAIXA MASTER,2025-10-31,DI1FUTF30,FUTF30,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,0.0,0.0,0.0,0.0,576.0,-171112.32,0.0,,-17111232.0,NEUTRO
01.171.957/0001-63,BRAM,2025-10-31,DI1FUTF28,FUTF28,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,0.0,0.0,0.0,0.0,433.0,71206.85,0.0,,7120685.000000001,NEUTRO
01.171.957/0001-63,BRAM,2025-10-31,DI1FUTF29,FUTF29,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,0.0,0.0,0.0,0.0,1518.0,-365230.8,0.0,,-36523080.0,NEUTRO
01.214.092/0001-75,BTG PACTUAL,2025-10-31,ABEV3,ABEV3,AMBEV S/A    ON,Ação ordinária,101949.0,1249062.9,180383.0,2191904.58,49521.0,629411.91,0.0,N,62941191.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,AMER3,AMER3,AMERICANAS   ON      NM,Ação ordinária,0.0,0.0,0.0,0.0,1483.0,8156.5,0.0,N,815650.0,NEUTRO
01.214.092/0001-75,BTG PACTUAL,2025-10-31,B3SA3,,B3           ON      NM,Ação ordinária,0.0,0.0,18174.0,230186.7,46554.0,589373.64,0.0,N,58937364.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,BBDC3,BBDC3,BRADESCO ON N1,Ação ordinária,0.0,0.0,0.0,0.0,32948.0,509705.56,0.0,N,50970556.0,NEUTRO
01.214.092/0001-75,BTG PACTUAL,2025-10-31,BEEF3,BEEF3,MINERVA      ON      NM,Ação ordinária,28286.0,201455.76,28286.0,193729.63,9290.0,66702.2,0.0,N,6670220.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,BMOB3,BMOB3,BEMOBI TECH  ON      NM,Ação ordinária,0.0,0.0,0.0,0.0,2998.0,70303.1,0.0,N,7030310.000000001,NEUTRO
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CEAB3,CEAB3,CEA MODAS    ON      NM,Ação ordinária,2508.0,42234.8,25507.0,425357.75,5743.0,93323.75,0.0,N,9332375.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CPFE3,CPFE3,CPFL ENERGIA ON      NM,Ação ordinária,0.0,0.0,14217.0,572130.02,1016.0,42265.6,0.0,N,4226560.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CPLE3,CPLE3,COPEL ON N1,Ação ordinária,1689.0,20437.33,29685.0,369266.98,57954.0,759776.94,0.0,N,75977694.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CSAN3,CSAN3,COSAN        ON      NM,Ação ordinária,0.0,0.0,0.0,0.0,24772.0,152347.8,0.0,N,15234779.999999998,NEUTRO
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CURY3,CURY3,CURY S/A     ON      NM,Ação ordinária,0.0,0.0,17267.0,570875.95,9484.0,331370.96,0.0,N,33137096.000000004,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CXSE3,CXSE3,CAIXA SEGURI ON      NM,Ação ordinária,16972.0,254708.1,77952.0,1168463.14,29907.0,447707.79,0.0,N,44770779.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,CYRE3,CYRE3,CYRELA REALT ON NM,Ação ordinária,30179.0,906243.82,14021.0,429867.77,16262.0,495503.14,0.0,N,49550314.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,DESK3,DESK3,DESKTOP      ON      NM,Ação ordinária,5962.0,88761.11,9045.0,138997.57,3083.0,47169.9,0.0,N,4716990.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,DIRR3,DIRR3,DIRECIONAL   ON      NM,Ação ordinária,12789.0,189347.74,0.0,0.0,34084.0,578746.32,0.0,N,57874631.99999999,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,DXCO3,DXCO3,DEXCO        ON      NM,Ação ordinária,29276.0,156710.32,32375.0,172213.96,26700.0,143112.0,0.0,N,14311200.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,EGIE3,EGIE3,ENGIE BRASIL ON  EB  NM,Ação ordinária,0.0,0.0,2825.0,112760.42,2830.0,113200.0,0.0,N,11320000.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,EMBR3,EMBR3,EMBRAER ON EJ NM,Ação ordinária,23889.0,1962229.82,12377.0,1013893.64,20069.0,1745802.31,0.0,N,174580231.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,EQTL3,EQTL3,EQUATORIAL   ON      NM,Ação ordinária,51245.0,1861108.68,49261.0,1793284.58,6536.0,239544.4,0.0,N,23954440.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,EZTC3,EZTC3,EZTEC        ON  ED  NM,Ação ordinária,5698.0,103093.72,15872.0,261789.7,6145.0,113989.75,0.0,N,11398975.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,FLRY3,FLRY3,FLEURY       ON  EJ  NM,Ação ordinária,24436.0,380221.66,16980.0,241540.02,47501.0,691139.55,0.0,N,69113955.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,GGPS3,GGPS3,GPS          ON      NM,Ação ordinária,0.0,0.0,0.0,0.0,9369.0,178198.38,0.0,N,17819838.0,NEUTRO
01.214.092/0001-75,BTG PACTUAL,2025-10-31,GRND3,GRND3,GRENDENE     ON  EDJ NM,Ação ordinária,113207.0,588510.23,42796.0,209700.4,37371.0,196571.46,0.0,N,19657146.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,HYPE3,HYPE3,HYPERA       ON      NM,Ação ordinária,29799.0,681867.22,41155.0,949827.48,2784.0,71938.56,0.0,N,7193856.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,LREN3,LREN3,LOJAS RENNER ON NM,Ação ordinária,14596.0,212576.39,21206.0,312245.07,47.0,697.48,0.0,N,69748.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,LWSA3,LWSA3,LWSA         ON      NM,Ação ordinária,26166.0,110491.53,0.0,0.0,28.0,109.48,0.0,N,10948.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,MBRF3,MBRF3,MARFRIG      ON      NM,Ação ordinária,24119.0,389749.79,24175.0,414650.6,56.0,1000.72,0.0,N,100072.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,MDNE3,MDNE3,MOURA DUBEUX ON  ED  NM,Ação ordinária,5675.0,151047.82,1002.0,27221.65,109.0,3013.85,0.0,N,301385.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,MULT3,MULT3,MULTIPLAN    ON      N2,Ação ordinária,24079.0,668100.43,10014.0,273071.74,5772.0,158672.28,0.0,N,15867228.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,NEOE3,NEOE3,NEOENERGIA   ON      NM,Ação ordinária,22163.0,622971.66,5656.0,165901.84,9.0,262.62,0.0,N,26262.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,ORVR3,ORVR3,ORIZON       ON      NM,Ação ordinária,4319.0,240334.38,0.0,0.0,7468.0,414175.28,0.0,N,41417528.0,VENDA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,RADL3,RADL3,RAIADROGASIL ON      NM,Ação ordinária,15406.0,300048.75,22596.0,439373.56,19406.0,388120.0,0.0,N,38812000.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,RDOR3,RDOR3,Rede DOR ON,Ação ordinária,6647.0,279321.52,16766.0,677916.23,32202.0,1395634.68,0.0,N,139563468.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,RENT3,RENT3,LOCALIZA     ON      NM,Ação ordinária,2772.0,108700.95,16623.0,633411.86,17534.0,691540.96,0.0,N,69154096.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,SBSP3,SBSP3,SABESP ON NM,Ação ordinária,0.0,0.0,1420.0,177873.97,2843.0,374792.69,0.0,N,37479269.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,TEND3,TEND3,TENDA        ON      NM,Ação ordinária,0.0,0.0,7366.0,166008.22,7366.0,173616.62,0.0,N,17361662.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,TTEN3,TTEN3,3TENTOS      ON      NM,Ação ordinária,0.0,0.0,18342.0,254821.13,44901.0,718865.01,0.0,N,71886501.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,UGPA3,UGPA3,ULTRAPAR     ON      NM,Ação ordinária,19871.0,430910.79,41296.0,881543.53,15563.0,333203.83,0.0,N,33320383.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,VALE3,VALE3,VALE ON N1,Ação ordinária,5940.0,365723.71,9890.0,612760.5,20262.0,1322298.12,0.0,N,132229812.00000001,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,VIVA3,VIVA3,VIVARA S.A.  ON      NM,Ação ordinária,0.0,0.0,5402.0,164900.63,4024.0,125548.8,0.0,N,12554880.0,COMPRA
01.214.092/0001-75,BTG PACTUAL,2025-10-31,VTRU3,VTRU3,VITRUEDUCA   ON      NM,Ação ordinária,54608.0,605501.4,67445.0,735424.15,12837.0,147368.76,0.0,N,14736876.0,COMPRA
